OBJECTID,GID,GUID,DT_CREATED,DT_VERIFIE,DT_START,DT_END,IS_COMPLET,IS_CURRENT,SRC_DETAIL,IS_VERIFIE,DT_MODIFIE,NOTES,PWSID,NAME,ACTIVITY_S,ACTIVITY_D,OWNER_TYPE,D_PRIN_CNT,D_POPULATI,D_PWS_FED_,D_LAST_INV,D_LAST_UPD,SOURCE_TAB,COUNTY_FIP,STATE,ADDRESS_CI,ADDR_LINE_,ADDR_LINE0,ADDRESS_ZI,SVC_CONNEC,DISTRICT_L,BOUNDARY_TYPE,REG_AGENCY,VERIFIED_STATUS,VERIFIED_NAME,VERIFIED_TYPE,DT_VERIFIED,EDITDATE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,Shape__Area,Shape__Length,SHAPE
4829,1788,ce39b8b3-75ca-48c1-8a60-cffa64b27f08,2019/02/23 08:00:00+00,1970/01/01 00:00:00+00,2019/02/22 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00, ,CA1000015,DINKEY CREEK WATER IMPROVEMENT,A,1979/03/22 08:00:00+00,P,FRESNO,104,NC,2018/06/27 08:00:00+00,2016/12/27 08:00:00+00,2019/06/20 08:00:00+00,19,CA,PRATHER,,14176 Crown Oak Drive,93651,25,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.18903875224005e-05,0.0200421729663628,
4830,13870,2f378d48-2ac2-4d82-b81e-12541387e57b,2011/09/16 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Uploaded VSPW_2010801.kml; drawn in GE, uploaded by ICE/KT",0,1970/01/01 00:00:00+00,,CA2010801,VALLEY STATE PRISON,A,1995/11/20 08:00:00+00,S,MADERA,3501,C,2018/09/21 08:00:00+00,2018/06/29 08:00:00+00,2019/06/20 08:00:00+00,39,CA,CHOWCHILLA,,P.O. BOX 99,93610,667,74,Water Service Area,DISTRICT 11 - MERCED,Verified,J. Keller,Water System representative,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/14 20:12:34+00,9.9551820149532e-05,0.0417451682949392,
4831,15087,868ede9d-3aa6-4a75-a658-df8b9efabb0e,2013/02/21 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA4210305,LAS CRUCES STATE PARK,A,1993/09/30 08:00:00+00,S,SANTA BARBARA,300,NC,2017/09/08 08:00:00+00,2017/09/08 08:00:00+00,2019/06/20 08:00:00+00,83,CA,GOLETA,,10 Refugio Beach Road,93117,9,69,,DISTRICT 06 - SANTA BARBARA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000183055953949115,0.138034221861444,
4832,12245,8caa152a-3bbc-495d-823a-bb3246d399c9,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,2018/05/25 08:00:00+00, ,CA5610022,VENTURA RIVER WATER DISTRICT,A,1979/03/22 08:00:00+00,L,VENTURA,5700,C,2019/06/07 08:00:00+00,2015/11/16 08:00:00+00,2019/06/20 08:00:00+00,111,CA,OJAI,,409 Old Baldwin Road,93023,2162,69,,DISTRICT 06 - SANTA BARBARA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000878207458766997,0.442906284505863,
4833,15860,1a951b0a-f5f8-4bfe-8d93-9add49ca1f2d,2011/10/04 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded CampConcord_900631.kml_Drawn_GE_ICE/MF,0,1970/01/01 00:00:00+00,,CA0900631,CAMP CONCORD,A,2016/07/29 08:00:00+00,L,EL DORADO,69,NC,2019/05/29 08:00:00+00,2019/05/29 08:00:00+00,2019/06/20 08:00:00+00,17,CA,CONCORD,,1950 PARKSIDE DR MS 10,94519,10,17321,,LPA39 - EL DORADO COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.60285522199985e-05,0.0230428438842313,
4834,14598,23d98804-5efb-4771-830b-281e32cf8c53,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from LA County and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA1910149,"SIGNAL HILL - CITY, WATER DEPT.",A,1976/01/01 08:00:00+00,L,LOS ANGELES,11673,C,2018/09/06 08:00:00+00,2017/08/30 08:00:00+00,2019/06/20 08:00:00+00,37,CA,SEAL BEACH,,211 EIGHTH STREET,90740,3062,70,,DISTRICT 07 - HOLLYWOOD,Verified,M. Tryon,Representative,2019/11/05 16:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,DDW_SALT_Editor,2020/05/21 21:48:51+00,0.000554469994006001,0.169213049913132,
4835,14366,61b83149-fbb5-405f-9e83-d1e1c23fddda,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA1510018,ROSAMOND CSD,A,1976/01/01 08:00:00+00,L,KERN,16790,C,2019/06/05 08:00:00+00,2019/06/03 08:00:00+00,2019/06/20 08:00:00+00,29,CA,ROSAMOND,,3179 35th Street West,93560,5088,82,,DISTRICT 19 - TEHACHAPI,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.0077565575489485,0.67148548611638,
4836,1455,f10fda99-1bfb-4541-aff4-35c9fb890f5e,2018/06/19 08:00:00+00,1970/01/01 00:00:00+00,2018/06/18 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/19 08:00:00+00,http://www.co.fresno.ca.us/home/showdocument?id=6065,CA1000574,FCSA #34B/VENTANA HILLS,A,2014/01/21 08:00:00+00,L,FRESNO,17,NP,2018/04/24 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,19,CA,FRESNO,,"2220 Tulare Street, 6th Floor",93722,8,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00013000262086708,0.0469882212465358,
4837,12569,594d6074-765c-41ab-98c6-7643e7d58a82,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA3710006,"ESCONDIDO, CITY OF",A,1976/01/01 08:00:00+00,L,SAN DIEGO,137941,C,2019/04/24 08:00:00+00,2017/07/17 08:00:00+00,2019/06/20 08:00:00+00,73,CA,ESCONDIDO,,201 North Broadway,92025,26604,77,,DISTRICT 14 - SAN DIEGO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.0081303463068885,0.750039030866638,
4838,691,977023de-b5c9-4354-9986-648067a92b84,2018/03/20 08:00:00+00,1970/01/01 00:00:00+00,2017/11/14 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/03/20 08:00:00+00, ,CA4300578,ANGELO LANE WATER COMPANY,A,1981/11/30 08:00:00+00,P,SANTA CLARA,52,C,2015/09/04 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,85,CA,GILROY,,6930 Laura Lane,95020,15,80,,DISTRICT 17 - SANTA CLARA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.539776970348e-05,0.0206735988468937,
4839,14780,23833ee1-9874-4b28-aa61-895a59265971,2013/07/16 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded SonoraJamestown.shp,0,2018/05/25 08:00:00+00, ,CA5510001,TUD - SONORA/JAMESTOWN WATER SYSTEM,A,1976/01/01 08:00:00+00,L,TUOLUMNE,11022,C,2018/10/11 08:00:00+00,2018/08/15 08:00:00+00,2019/06/20 08:00:00+00,109,CA,SONORA,,18885 Nugget Blvd,95370,4996,74,,DISTRICT 11 - MERCED,Pending,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,DDW_SALT_Editor,2020/06/01 19:13:30+00,0.0023610701394,0.567021702211359,
4840,839,7b71f793-b752-4d8d-8c5e-76f9a128285f,2018/04/03 08:00:00+00,1970/01/01 00:00:00+00,2018/04/02 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00,"Guess footprint located using SDWIS, Google Maps; TC/KT",CA3600308,FREEDOM ACRES THE RESORT,A,2016/08/08 08:00:00+00,P,SAN BERNARDINO,500,C,2019/04/17 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,71,CA,SAN BERNARDINO,,1924 GLEN HELEN ROAD,92407,100,17343,,LPA66 - SAN BERNARDINO COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.3422803238515e-06,0.00689387775188789,
4841,15965,c955c8ef-2578-42dc-b921-bafc71e85c19,2011/09/04 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.,0,2018/05/25 08:00:00+00, ,CA2702140,WOODSIDE WA,A,2016/08/01 08:00:00+00,P,MONTEREY,78,C,2019/02/12 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,53,CA,CARMEL VALLEY,26267 RINCONADA DR, ,93924,26,17328,,LPA57 - MONTEREY COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7.9206914731959e-05,0.0658797893570439,
4842,1464,9923186d-8f09-4c37-90d3-44d25106bd12,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2018/06/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/20 08:00:00+00,"Resources: SDWIS, Riverside county: JaJones@rivcocha.org; TC/KT",CA3301226,MWD - EAGLE MOUNTAIN,A,2016/07/27 08:00:00+00,P,RIVERSIDE,14,C,2019/05/20 08:00:00+00,2019/05/20 08:00:00+00,2019/06/20 08:00:00+00,65,CA,LA VERNE,,700 MORENO AVENUE,91750,24,17346,,LPA63 - RIVERSIDE COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.27195480554e-05,0.0521696972752399,
4843,1459,18c67fe6-2988-476b-84f4-70d0eec6c4c4,2018/06/19 08:00:00+00,1970/01/01 00:00:00+00,2018/06/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/19 08:00:00+00, ,CA3600010,LIBERTY UTILITIES APPLE VALLEY,A,2016/08/08 08:00:00+00,P,SAN BERNARDINO,170,C,2019/04/17 08:00:00+00,2016/08/12 08:00:00+00,2019/06/20 08:00:00+00,71,CA,APPLE VALLEY,,P.O. Box 7005,92307,49,17343,,LPA66 - SAN BERNARDINO COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.489439912754e-06,0.0158552711329472,
4844,1465,173866bd-1949-493c-b409-5102f827e4ab,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2017/04/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/20 08:00:00+00,"Resources: SDWIS, images received from Riverside county; created then uploaded kml; TC/KT",CA3301227,"KAISER EAGLE MOUNTAIN, LLC",A,2015/10/29 08:00:00+00,P,RIVERSIDE,23,NP,2018/07/03 08:00:00+00,2018/10/18 08:00:00+00,2019/06/20 08:00:00+00,65,CA,SANTA MONICA,,3000 OCEAN PARK AVE STE #1020,90405,11,17346,,LPA63 - RIVERSIDE COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.42606532032995e-05,0.0208634731900612,
4845,1466,c36aebe5-c013-4c13-98f1-5d3266714991,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/20 08:00:00+00, ,CA1000067,RANCHERIA WATER & IMPRMNT ASSN,A,1979/03/22 08:00:00+00,P,FRESNO,75,NC,2017/10/12 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,19,CA,CLOVIS,,2424 Los Altos Avenue,93611,22,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,9.8128340373975e-06,0.0155273062677709,
4846,14371,100bb131-0aaf-4335-a5ff-b4418309fa88,2011/09/04 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.,0,1970/01/01 00:00:00+00,,CA2702163,HILLTOP MWA,A,2016/08/01 08:00:00+00,P,MONTEREY,100,NTNC,2019/02/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,53,CA,MOSS LANDING,3040 HILLTOP ROAD, ,95039,6,17328,,LPA57 - MONTEREY COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.83266212578445e-05,0.0216881054545416,
4847,16217,4d2505ca-a9b1-4a2d-9b60-fcbf0fbc5176,2016/10/31 08:00:00+00,1970/01/01 00:00:00+00,2016/10/31 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,2018/06/13 08:00:00+00, ,CA5000317,OID #51 - SUNSET OAKS #10,A,2016/07/21 08:00:00+00,L,STANISLAUS,287,C,2016/08/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,99,CA,OAKDALE,,1205 E F ST,95361,82,17333,,LPA80 - STANISLAUS COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.19995040746e-05,0.0138598102659092,
4848,15867,bb71fcda-b1b6-4c9e-a834-6e77a4425089,2011/09/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded ReservationRanch_800861.kml_drawn_GE_ICE/MF_also_named_Dahlstrom_and_Watt_Bulb_Farm,0,1970/01/01 00:00:00+00,,CA0800861,RESERVATION RANCH,A,2001/09/12 08:00:00+00,P,DEL NORTE,50,C,2019/02/12 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,15,CA,SMITH RIVER,,P.O. BOX 75,95567,21,64,,DISTRICT 01 - KLAMATH,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.984069848e-05,0.0275999197681094,
4849,1492,f3f2457e-36f5-4885-af01-d7034bdfc595,2018/06/21 08:00:00+00,1970/01/01 00:00:00+00,2018/06/21 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,2019/01/14 08:00:00+00,"Resources: SDWIS, Google Maps, https://www.estately.com/listings/info/320-east-gabriel-avenue; TC/KT",CA5101009,WILDWOOD EAST MUTUAL,A,1987/03/11 08:00:00+00,P,SUTTER,350,C,2019/06/03 08:00:00+00,2016/06/30 08:00:00+00,2019/06/20 08:00:00+00,101,CA,YUBA CITY,,442 Gabriel Ave.,95993,48,84,,DISTRICT 21 - VALLEY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.17255564620035e-05,0.0194188613993775,
4850,14108,48f1acf5-4802-4d3d-a9a2-1c98ac59015f,2015/08/07 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA4901331,HAWKES WINERY,A,1976/01/01 08:00:00+00,P,SONOMA,30,NC,2015/09/03 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,97,CA,HEALDSBURG,,14255 CHALK HILL ROAD,95448,1,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:23+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,4.43441494116e-07,0.00280015985789142,
4851,15964,e972e17b-0875-4b77-83a5-87682eca5b4a,2012/03/13 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded mcwd.shp,0,2018/05/25 08:00:00+00, ,CA2710017,MARINA COAST WATER DISTRICT,A,1979/03/22 08:00:00+00,L,MONTEREY,35361,C,2019/06/05 08:00:00+00,2015/08/04 08:00:00+00,2019/06/20 08:00:00+00,53,CA,MARINA,,11 Reservation Road,93933,8295,68,,DISTRICT 05 - MONTEREY,Pending,W. Allen,District / LPA staff member,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:36:40+00,0.012420754140025,0.692292712230547,
4852,1491,b66499e9-2c65-4cf2-8fc1-8bf64c8b5d93,2018/06/21 08:00:00+00,1970/01/01 00:00:00+00,2018/06/21 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/21 08:00:00+00, ,CA1000482,WOLF LAKES PARK,A,1994/02/28 08:00:00+00,P,FRESNO,250,NC,2018/08/16 08:00:00+00,2018/08/16 08:00:00+00,2019/06/20 08:00:00+00,19,CA,SANGER,,11646 E ASHLAN,93657,5,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4.88701558541e-06,0.00926935286471324,
4853,14505,a11d3ba4-6948-47ff-affd-5d47e857e32f,2013/02/13 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded Rains_Creek_County.shp. Data Recvd from Sonoma County. Uploaded by ICE/JG.,0,1970/01/01 00:00:00+00,,CA4900611,RAINS CREEK WATER DISTRICT,A,1979/03/22 08:00:00+00,L,SONOMA,208,C,2018/08/31 08:00:00+00,2018/08/31 08:00:00+00,2019/06/20 08:00:00+00,97,CA,CLOVERDALE,,27375 Dutcher Creek Road,95425,63,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:24+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,0.000132937353105,0.104201815451481,
4854,1456,77fb2fe0-00aa-4ffc-b314-b9948c870cbb,2018/06/19 08:00:00+00,1970/01/01 00:00:00+00,2018/06/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/19 08:00:00+00, ,CA1000424,PRATHER WATER DISTRICT,A,1988/03/10 08:00:00+00,P,FRESNO,449,NTNC,2019/05/17 08:00:00+00,2018/01/11 08:00:00+00,2019/06/20 08:00:00+00,19,CA,FRESNO,,"7447 N. First Street, Suite 200",93720,21,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.2078607522127e-05,0.0405364018386655,
4855,1469,ee171211-2d20-4bf1-943c-5c9ac6d36090,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/20 08:00:00+00, ,CA1000587,THE POINT AT SHAVER LAKE,A,2016/05/10 08:00:00+00,P,FRESNO,28,NC,2019/02/06 08:00:00+00,2019/02/06 08:00:00+00,2019/06/20 08:00:00+00,19,CA,COALINGA,,35244 Oil City Road,93210,11,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.36182243438975e-05,0.0153704290658573,
4856,13964,a43e91a6-3f73-46f2-a299-dac9c32cabba,2016/05/20 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA3910017,SAN JOAQUIN COUNTY-MOKELUMNE ACRES,A,1976/01/01 08:00:00+00,L,SAN JOAQUIN,3762,C,2018/06/07 08:00:00+00,2018/06/07 08:00:00+00,2019/06/20 08:00:00+00,77,CA,STOCKTON,,P.O. Box 1810,95201,1144,73,,DISTRICT 10 - STOCKTON,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.0053327949096121,0.563874577899513,
4857,1487,f5562f0a-0756-40b3-bd3d-6f871c948f5f,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00, ,CA4901451,SPIDER WEB RANCH,A,2018/07/11 08:00:00+00,P,SONOMA,38,NC,2019/06/14 08:00:00+00,2019/05/16 08:00:00+00,2019/06/20 08:00:00+00,97,CA,SEBASTOPOL,,P.O. Box 2579,95473,2,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:16+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,8.02948133735e-08,0.00116794652282523,
4858,14384,6237cc1b-4e5c-4c3a-a712-ed0940c8f141,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA3210008,EAST QUINCY SERVICES DISTRICT,I,2019/04/19 08:00:00+00,L,PLUMAS,2572,NP,2019/04/19 08:00:00+00,2019/04/19 08:00:00+00,2019/06/20 08:00:00+00,63,CA,QUINCY,,179 Rogers Avenue,95971,771,65,,DISTRICT 02 - LASSEN,Verified,K. Connaughton,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:26:14+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,0.000640637860947001,0.230883164402794,
4859,1468,24db3e42-603d-4459-997f-711adb49fdb4,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/20 08:00:00+00, ,CA1000596,SCE MID CANYON MACHINE SHOP,A,2017/05/10 08:00:00+00,P,FRESNO,28,NTNC,2018/07/19 08:00:00+00,2017/05/10 08:00:00+00,2019/06/20 08:00:00+00,19,CA,BIG CREEK,,P.O. Box 100,93605,1,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.827297283985e-06,0.00688750169462106,
4860,1472,bbb554c6-2ff3-4fd9-9a53-b3c69ff24548,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/06/20 08:00:00+00, ,CA1000122,USDA-FOREST SERVICE PRINCESS CAMPGROUND,A,1979/03/22 08:00:00+00,F,FRESNO,550,NC,2019/04/19 08:00:00+00,2018/08/16 08:00:00+00,2019/06/20 08:00:00+00,19,CA,PORTERVILLE,,1839 S. NEWCOMB ST,93257,35,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.2664269559454e-05,0.01621606469494,
4861,15911,14e59772-a96f-454b-890f-95a7b7055d63,2012/06/05 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Uploaded CityofPlacerville_0910003.shp; recd map image from WS; geoR & digitized in ArcMap; uploaded by ICE/KT",0,1970/01/01 00:00:00+00,,CA0910003,"PLACERVILLE, CITY OF - MAIN",A,1976/01/01 08:00:00+00,L,EL DORADO,10762,C,2018/07/03 08:00:00+00,2018/12/14 08:00:00+00,2019/06/20 08:00:00+00,17,CA,PLACERVILLE,,3101 CENTER STREET,95667,2784,72,,DISTRICT 09 - SACRAMENTO,Pending,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000928448342795004,0.193075883645345,
4862,1485,bd010614-eb49-4c20-8852-b6aa25e8ae1b,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,2018/06/20 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created using Water Boundary Tool,0,1970/01/01 00:00:00+00,"Resources: SDWIS, Google Maps, no MHP in Anderson called Sunrise, might now be Anderson MHP; TC/KT",CA4500104,SUNRISE MOBILEHOME PARK,A,2015/04/30 08:00:00+00,P,SHASTA,25,C,2019/04/10 08:00:00+00,2015/05/19 08:00:00+00,2019/06/20 08:00:00+00,89,CA,SAN FRANCISCO,,161 PIXLEY ST,94123,16,17315,,LPA75 - SHASTA COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:05:19+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.50981783377e-07,0.00369525008878423,
